Time	Temperature [°C]	Status	Temperature [°C]	Status
	325 02271 (Address: 1)	325 02271 (Address: 1)	325 02272 (Address: 1)	325 02272 (Address: 1)
	GMH 3750	GMH 3750	GMH 3750	GMH 3750
	Record index 1	Record index 1	Record index 1	Record index 1
11.06.2017 16:16	9,56		9,45	
11.06.2017 16:17	9,56		9,44	
11.06.2017 16:17	9,56		9,45	
11.06.2017 16:18	9,56		9,45	
11.06.2017 16:18	9,57		9,45	
11.06.2017 16:19	9,57		9,45	
11.06.2017 16:19	9,57		9,45	
11.06.2017 16:20	9,57		9,46	
11.06.2017 16:20	9,57		9,46	
11.06.2017 16:21	9,57		9,46	
11.06.2017 16:21	9,57		9,45	
11.06.2017 16:22	9,58		9,46	
11.06.2017 16:22	9,58		9,45	
11.06.2017 16:23	9,58		9,46	
11.06.2017 16:23	9,58		9,45	
11.06.2017 16:24	9,58		9,46	
11.06.2017 16:24	9,58		9,46	
11.06.2017 16:25	9,65		9,56	
11.06.2017 16:25	9,61		9,45	
11.06.2017 16:26	9,59		9,46	
11.06.2017 16:26	9,58		9,46	
11.06.2017 16:27	9,58		9,46	
11.06.2017 16:27	9,58		9,46	
11.06.2017 16:28	9,58		9,46	
11.06.2017 16:28	9,59		9,46	
11.06.2017 16:29	9,59		9,46	
11.06.2017 16:29	9,59		9,46	
11.06.2017 16:30	9,58		9,47	
11.06.2017 16:30	9,58		9,47	
11.06.2017 16:31	9,58		9,47	
11.06.2017 16:31	9,59		9,47	
11.06.2017 16:32	9,59		9,46	
11.06.2017 16:32	9,59		9,47	
11.06.2017 16:33	9,59		9,47	
11.06.2017 16:33	9,58		9,47	
11.06.2017 16:34	9,58		9,48	
11.06.2017 16:34	9,58		9,47	
11.06.2017 16:35	9,58		9,48	
11.06.2017 16:35	9,58		9,48	
11.06.2017 16:36	9,58		9,48	
11.06.2017 16:36	9,58		9,48	
11.06.2017 16:37	9,58		9,48	
11.06.2017 16:37	9,57		9,48	
11.06.2017 16:38	9,57		9,48	
11.06.2017 16:38	9,58		9,48	
11.06.2017 16:39	9,57		9,48	
11.06.2017 16:39	9,58		9,49	
11.06.2017 16:40	9,57		9,48	
11.06.2017 16:40	9,57		9,49	
11.06.2017 16:41	9,57		9,48	
11.06.2017 16:41	9,57		9,48	
11.06.2017 16:42	9,57		9,48	
11.06.2017 16:42	9,57		9,48	
11.06.2017 16:43	9,56		9,49	
11.06.2017 16:43	9,56		9,49	
11.06.2017 16:44	9,57		9,49	
11.06.2017 16:44	9,56		9,49	
11.06.2017 16:45	9,53		9,48	
11.06.2017 16:45	9,56		9,52	
11.06.2017 16:46	9,56		9,49	
11.06.2017 16:46	9,56		9,49	
11.06.2017 16:47	9,55		9,49	
11.06.2017 16:47	9,55		9,49	
11.06.2017 16:48	9,54		9,49	
11.06.2017 16:48	9,55		9,49	
11.06.2017 16:49	9,55		9,49	
11.06.2017 16:49	9,55		9,49	
11.06.2017 16:50	9,55		9,49	
11.06.2017 16:50	9,55		9,49	
11.06.2017 16:51	9,55		9,49	
11.06.2017 16:51	9,55		9,49	
11.06.2017 16:52	9,55		9,48	
11.06.2017 16:52	9,56		9,49	
11.06.2017 16:53	9,55		9,49	
11.06.2017 16:53	9,55		9,49	
11.06.2017 16:54	9,55		9,49	
11.06.2017 16:54	9,55		9,49	
11.06.2017 16:55	9,55		9,49	
11.06.2017 16:55	9,55		9,49	
11.06.2017 16:56	9,56		9,48	
11.06.2017 16:56	9,55		9,49	
11.06.2017 16:57	9,55		9,49	
11.06.2017 16:57	9,55		9,49	
11.06.2017 16:58	9,55		9,49	
11.06.2017 16:58	9,56		9,49	
11.06.2017 16:59	9,56		9,49	
11.06.2017 16:59	9,56		9,49	
11.06.2017 17:00	9,55		9,49	
11.06.2017 17:00	9,55		9,49	
11.06.2017 17:01	9,55		9,49	
11.06.2017 17:01	9,55		9,49	
11.06.2017 17:02	9,56		9,49	
11.06.2017 17:02	9,55		9,49	
11.06.2017 17:03	9,55		9,49	
11.06.2017 17:03	9,56		9,49	
11.06.2017 17:04	9,55		9,49	
11.06.2017 17:04	9,56		9,49	
11.06.2017 17:05	9,55		9,38	
11.06.2017 17:05	9,59		9,5	
11.06.2017 17:06	9,56		9,49	
11.06.2017 17:06	9,57		9,49	
11.06.2017 17:07	9,56		9,49	
11.06.2017 17:07	9,56		9,49	
11.06.2017 17:08	9,57		9,49	
11.06.2017 17:08	9,56		9,49	
11.06.2017 17:09	9,56		9,49	
11.06.2017 17:09	9,56		9,49	
11.06.2017 17:10	9,56		9,49	
11.06.2017 17:10	9,57		9,49	
11.06.2017 17:11	9,56		9,49	
11.06.2017 17:11	9,57		9,49	
11.06.2017 17:12	9,57		9,49	
11.06.2017 17:12	9,57		9,49	
11.06.2017 17:13	9,57		9,49	
11.06.2017 17:13	9,57		9,49	
11.06.2017 17:14	9,57		9,49	
11.06.2017 17:14	9,57		9,49	
11.06.2017 17:15	9,57		9,49	
11.06.2017 17:15	9,58		9,5	
11.06.2017 17:16	9,58		9,49	
11.06.2017 17:16	9,58		9,49	
11.06.2017 17:17	9,58		9,5	
11.06.2017 17:17	9,58		9,5	
11.06.2017 17:18	9,58		9,49	
11.06.2017 17:18	9,58		9,5	
11.06.2017 17:19	9,58		9,5	
11.06.2017 17:19	9,58		9,5	
11.06.2017 17:20	9,58		9,5	
11.06.2017 17:20	9,58		9,5	
11.06.2017 17:21	9,58		9,5	
11.06.2017 17:21	9,58		9,5	
11.06.2017 17:22	9,59		9,5	
11.06.2017 17:22	9,58		9,5	
11.06.2017 17:23	9,58		9,5	
11.06.2017 17:23	9,59		9,51	
11.06.2017 17:24	9,59		9,51	
11.06.2017 17:24	9,59		9,51	
11.06.2017 17:25	9,5		9,29	
11.06.2017 17:25	9,62		9,53	
11.06.2017 17:26	9,6		9,52	
11.06.2017 17:26	9,6		9,52	
11.06.2017 17:27	9,6		9,51	
11.06.2017 17:27	9,6		9,52	
11.06.2017 17:28	9,61		9,52	
11.06.2017 17:28	9,61		9,52	
11.06.2017 17:29	9,61		9,52	
11.06.2017 17:29	9,61		9,52	
11.06.2017 17:30	9,62		9,52	
11.06.2017 17:30	9,61		9,52	
11.06.2017 17:31	9,61		9,52	
11.06.2017 17:31	9,61		9,52	
11.06.2017 17:32	9,61		9,53	
11.06.2017 17:32	9,62		9,52	
11.06.2017 17:33	9,62		9,53	
11.06.2017 17:33	9,62		9,52	
11.06.2017 17:34	9,61		9,52	
11.06.2017 17:34	9,62		9,53	
11.06.2017 17:35	9,62		9,52	
11.06.2017 17:35	9,62		9,53	
11.06.2017 17:36	9,61		9,52	
11.06.2017 17:36	9,62		9,53	
11.06.2017 17:37	9,63		9,53	
11.06.2017 17:37	9,63		9,53	
11.06.2017 17:38	9,63		9,52	
11.06.2017 17:38	9,63		9,53	
11.06.2017 17:39	9,63		9,53	
11.06.2017 17:39	9,64		9,53	
11.06.2017 17:40	9,63		9,53	
11.06.2017 17:40	9,64		9,53	
11.06.2017 17:41	9,64		9,53	
11.06.2017 17:41	9,64		9,53	
11.06.2017 17:42	9,65		9,53	
11.06.2017 17:42	9,64		9,52	
11.06.2017 17:43	9,65		9,53	
11.06.2017 17:43	9,65		9,54	
11.06.2017 17:44	9,65		9,53	
11.06.2017 17:44	9,64		9,53	
11.06.2017 17:45	9,42		9,33	
11.06.2017 17:45	9,68		9,59	
11.06.2017 17:46	9,65		9,53	
11.06.2017 17:46	9,65		9,54	
11.06.2017 17:47	9,65		9,54	
11.06.2017 17:47	9,66		9,55	
11.06.2017 17:48	9,66		9,54	
11.06.2017 17:48	9,65		9,55	
11.06.2017 17:49	9,65		9,54	
11.06.2017 17:49	9,66		9,56	
11.06.2017 17:50	9,65		9,55	
11.06.2017 17:50	9,65		9,55	
11.06.2017 17:51	9,66		9,55	
11.06.2017 17:51	9,66		9,55	
11.06.2017 17:52	9,66		9,56	
11.06.2017 17:52	9,67		9,56	
11.06.2017 17:53	9,67		9,56	
11.06.2017 17:53	9,67		9,55	
11.06.2017 17:54	9,68		9,56	
11.06.2017 17:54	9,67		9,55	
11.06.2017 17:55	9,66		9,55	
11.06.2017 17:55	9,67		9,55	
11.06.2017 17:56	9,67		9,55	
11.06.2017 17:56	9,67		9,56	
11.06.2017 17:57	9,67		9,56	
11.06.2017 17:57	9,66		9,56	
11.06.2017 17:58	9,65		9,56	
11.06.2017 17:58	9,66		9,56	
11.06.2017 17:59	9,66		9,55	
11.06.2017 17:59	9,67		9,56	
11.06.2017 18:00	9,66		9,56	
11.06.2017 18:00	9,66		9,56	
11.06.2017 18:01	9,66		9,56	
11.06.2017 18:01	9,66		9,56	
11.06.2017 18:02	9,65		9,56	
11.06.2017 18:02	9,65		9,56	
11.06.2017 18:03	9,64		9,56	
11.06.2017 18:03	9,65		9,56	
11.06.2017 18:04	9,65		9,56	
11.06.2017 18:04	9,65		9,56	
11.06.2017 18:05	9,62		9,63	
11.06.2017 18:05	9,68		9,55	
11.06.2017 18:06	9,64		9,56	
11.06.2017 18:06	9,64		9,57	
11.06.2017 18:07	9,64		9,57	
11.06.2017 18:07	9,64		9,56	
11.06.2017 18:08	9,64		9,56	
11.06.2017 18:08	9,64		9,56	
11.06.2017 18:09	9,63		9,57	
11.06.2017 18:09	9,63		9,56	
11.06.2017 18:10	9,63		9,57	
11.06.2017 18:10	9,63		9,57	
11.06.2017 18:11	9,63		9,57	
11.06.2017 18:11	9,63		9,57	
11.06.2017 18:12	9,63		9,57	
11.06.2017 18:12	9,63		9,56	
11.06.2017 18:13	9,64		9,57	
11.06.2017 18:13	9,63		9,56	
11.06.2017 18:14	9,63		9,57	
11.06.2017 18:14	9,63		9,57	
11.06.2017 18:15	9,62		9,58	
11.06.2017 18:15	9,62		9,57	
11.06.2017 18:16	9,62		9,57	
11.06.2017 18:16	9,63		9,56	
11.06.2017 18:17	9,62		9,57	
11.06.2017 18:17	9,63		9,57	
11.06.2017 18:18	9,62		9,57	
11.06.2017 18:18	9,62		9,57	
11.06.2017 18:19	9,62		9,58	
11.06.2017 18:19	9,63		9,57	
11.06.2017 18:20	9,62		9,57	
11.06.2017 18:20	9,63		9,58	
11.06.2017 18:21	9,62		9,57	
11.06.2017 18:21	9,62		9,57	
11.06.2017 18:22	9,62		9,57	
11.06.2017 18:22	9,62		9,58	
11.06.2017 18:23	9,63		9,57	
11.06.2017 18:23	9,63		9,57	
11.06.2017 18:24	9,62		9,58	
11.06.2017 18:24	9,62		9,58	
11.06.2017 18:25	9,52		9,56	
11.06.2017 18:25	9,66		9,58	
11.06.2017 18:26	9,62		9,57	
11.06.2017 18:26	9,63		9,57	
11.06.2017 18:27	9,62		9,57	
11.06.2017 18:27	9,63		9,57	
11.06.2017 18:28	9,62		9,57	
11.06.2017 18:28	9,63		9,57	
11.06.2017 18:29	9,63		9,58	
11.06.2017 18:29	9,63		9,57	
11.06.2017 18:30	9,64		9,58	
11.06.2017 18:30	9,63		9,57	
11.06.2017 18:31	9,63		9,57	
11.06.2017 18:31	9,63		9,58	
11.06.2017 18:32	9,63		9,58	
11.06.2017 18:32	9,63		9,57	
11.06.2017 18:33	9,64		9,58	
11.06.2017 18:33	9,64		9,58	
11.06.2017 18:34	9,64		9,58	
11.06.2017 18:34	9,64		9,58	
11.06.2017 18:35	9,64		9,58	
11.06.2017 18:35	9,64		9,58	
11.06.2017 18:36	9,64		9,58	
11.06.2017 18:36	9,64		9,58	
11.06.2017 18:37	9,64		9,58	
11.06.2017 18:37	9,64		9,58	
11.06.2017 18:38	9,64		9,57	
11.06.2017 18:38	9,64		9,58	
11.06.2017 18:39	9,64		9,58	
11.06.2017 18:39	9,64		9,58	
11.06.2017 18:40	9,64		9,58	
11.06.2017 18:40	9,64		9,58	
11.06.2017 18:41	9,64		9,58	
11.06.2017 18:41	9,65		9,58	
11.06.2017 18:42	9,65		9,58	
11.06.2017 18:42	9,65		9,58	
11.06.2017 18:43	9,64		9,58	
11.06.2017 18:43	9,65		9,58	
11.06.2017 18:44	9,65		9,58	
11.06.2017 18:44	9,65		9,58	
11.06.2017 18:45	9,65		9,56	
11.06.2017 18:45	9,66		9,6	
11.06.2017 18:46	9,66		9,59	
11.06.2017 18:46	9,66		9,59	
11.06.2017 18:47	9,65		9,59	
11.06.2017 18:47	9,66		9,59	
11.06.2017 18:48	9,66		9,59	
11.06.2017 18:48	9,66		9,59	
11.06.2017 18:49	9,66		9,59	
11.06.2017 18:49	9,67		9,59	
11.06.2017 18:50	9,67		9,59	
11.06.2017 18:50	9,66		9,59	
11.06.2017 18:51	9,67		9,59	
11.06.2017 18:51	9,67		9,59	
11.06.2017 18:52	9,67		9,59	
11.06.2017 18:52	9,67		9,59	
11.06.2017 18:53	9,67		9,59	
11.06.2017 18:53	9,68		9,58	
11.06.2017 18:54	9,68		9,59	
11.06.2017 18:54	9,67		9,59	
11.06.2017 18:55	9,68		9,59	
11.06.2017 18:55	9,68		9,59	
11.06.2017 18:56	9,68		9,6	
11.06.2017 18:56	9,68		9,59	
11.06.2017 18:57	9,68		9,59	
11.06.2017 18:57	9,68		9,6	
11.06.2017 18:58	9,68		9,6	
11.06.2017 18:58	9,68		9,6	
11.06.2017 18:59	9,68		9,59	
11.06.2017 18:59	9,68		9,6	
11.06.2017 19:00	9,68		9,6	
11.06.2017 19:00	9,68		9,59	
11.06.2017 19:01	9,68		9,59	
11.06.2017 19:01	9,69		9,6	
11.06.2017 19:02	9,7		9,6	
11.06.2017 19:02	9,7		9,61	
11.06.2017 19:03	9,7		9,61	
11.06.2017 19:03	9,7		9,61	
11.06.2017 19:04	9,7		9,6	
11.06.2017 19:04	9,71		9,61	
11.06.2017 19:05	9,67		9,61	
11.06.2017 19:05	9,69		9,6	
11.06.2017 19:06	9,71		9,61	
11.06.2017 19:06	9,71		9,61	
11.06.2017 19:07	9,71		9,61	
11.06.2017 19:07	9,71		9,61	
11.06.2017 19:08	9,71		9,61	
11.06.2017 19:08	9,71		9,61	
11.06.2017 19:09	9,71		9,61	
11.06.2017 19:09	9,71		9,62	
11.06.2017 19:10	9,71		9,62	
11.06.2017 19:10	9,72		9,61	
11.06.2017 19:11	9,71		9,62	
11.06.2017 19:11	9,72		9,62	
11.06.2017 19:12	9,72		9,62	
11.06.2017 19:12	9,72		9,62	
11.06.2017 19:13	9,72		9,62	
11.06.2017 19:13	9,72		9,62	
11.06.2017 19:14	9,72		9,62	
11.06.2017 19:14	9,72		9,62	
11.06.2017 19:15	9,73		9,62	
11.06.2017 19:15	9,73		9,62	
11.06.2017 19:16	9,74		9,62	
11.06.2017 19:16	9,73		9,62	
11.06.2017 19:17	9,73		9,62	
11.06.2017 19:17	9,73		9,62	
11.06.2017 19:18	9,74		9,63	
11.06.2017 19:18	9,74		9,62	
11.06.2017 19:19	9,73		9,62	
11.06.2017 19:19	9,73		9,62	
11.06.2017 19:20	9,73		9,62	
11.06.2017 19:20	9,74		9,62	
11.06.2017 19:21	9,74		9,63	
11.06.2017 19:21	9,73		9,63	
11.06.2017 19:22	9,73		9,62	
11.06.2017 19:22	9,73		9,63	
11.06.2017 19:23	9,74		9,63	
11.06.2017 19:23	9,74		9,63	
11.06.2017 19:24	9,73		9,64	
11.06.2017 19:24	9,73		9,63	
11.06.2017 19:25	9,74		9,62	
11.06.2017 19:25	9,74		9,64	
11.06.2017 19:26	9,73		9,64	
11.06.2017 19:26	9,73		9,64	
11.06.2017 19:27	9,73		9,63	
11.06.2017 19:27	9,73		9,63	
11.06.2017 19:28	9,72		9,63	
11.06.2017 19:28	9,72		9,64	
11.06.2017 19:29	9,72		9,64	
11.06.2017 19:29	9,71		9,65	
11.06.2017 19:30	9,72		9,64	
11.06.2017 19:30	9,71		9,65	
11.06.2017 19:31	9,71		9,64	
11.06.2017 19:31	9,71		9,65	
11.06.2017 19:32	9,71		9,65	
11.06.2017 19:32	9,71		9,65	
11.06.2017 19:33	9,71		9,64	
11.06.2017 19:33	9,71		9,65	
11.06.2017 19:34	9,71		9,65	
11.06.2017 19:34	9,71		9,64	
11.06.2017 19:35	9,71		9,65	
11.06.2017 19:35	9,71		9,64	
11.06.2017 19:36	9,7		9,64	
11.06.2017 19:36	9,7		9,65	
11.06.2017 19:37	9,71		9,65	
11.06.2017 19:37	9,71		9,65	
11.06.2017 19:38	9,7		9,65	
11.06.2017 19:38	9,7		9,65	
11.06.2017 19:39	9,7		9,65	
11.06.2017 19:39	9,7		9,65	
11.06.2017 19:40	9,7		9,65	
11.06.2017 19:40	9,7		9,64	
11.06.2017 19:41	9,7		9,65	
11.06.2017 19:41	9,7		9,64	
11.06.2017 19:42	9,69		9,65	
11.06.2017 19:42	9,69		9,65	
11.06.2017 19:43	9,7		9,65	
11.06.2017 19:43	9,7		9,65	
11.06.2017 19:44	9,7		9,65	
11.06.2017 19:44	9,7		9,64	
11.06.2017 19:45	9,67		9,54	
11.06.2017 19:45	9,67		9,64	
11.06.2017 19:46	9,69		9,65	
11.06.2017 19:46	9,69		9,65	
11.06.2017 19:47	9,69		9,65	
11.06.2017 19:47	9,7		9,65	
11.06.2017 19:48	9,7		9,65	
11.06.2017 19:48	9,69		9,65	
11.06.2017 19:49	9,7		9,65	
11.06.2017 19:49	9,69		9,65	
11.06.2017 19:50	9,7		9,65	
11.06.2017 19:50	9,7		9,65	
11.06.2017 19:51	9,7		9,65	
11.06.2017 19:51	9,7		9,65	
11.06.2017 19:52	9,7		9,65	
11.06.2017 19:52	9,7		9,65	
11.06.2017 19:53	9,7		9,65	
11.06.2017 19:53	9,7		9,65	
11.06.2017 19:54	9,7		9,66	
11.06.2017 19:54	9,7		9,65	
11.06.2017 19:55	9,7		9,65	
11.06.2017 19:55	9,7		9,65	
11.06.2017 19:56	9,7		9,65	
11.06.2017 19:56	9,7		9,65	
11.06.2017 19:57	9,7		9,65	
11.06.2017 19:57	9,7		9,65	
11.06.2017 19:58	9,7		9,65	
11.06.2017 19:58	9,71		9,66	
11.06.2017 19:59	9,71		9,66	
11.06.2017 19:59	9,71		9,66	
11.06.2017 20:00	9,71		9,65	
11.06.2017 20:00	9,71		9,65	
11.06.2017 20:01	9,71		9,65	
11.06.2017 20:01	9,71		9,66	
11.06.2017 20:02	9,7		9,65	
11.06.2017 20:02	9,71		9,65	
11.06.2017 20:03	9,71		9,65	
11.06.2017 20:03	9,71		9,65	
11.06.2017 20:04	9,71		9,65	
11.06.2017 20:04	9,71		9,65	
11.06.2017 20:05	9,56		9,58	
11.06.2017 20:05	9,72		9,64	
11.06.2017 20:06	9,71		9,66	
11.06.2017 20:06	9,71		9,65	
11.06.2017 20:07	9,71		9,65	
11.06.2017 20:07	9,71		9,66	
11.06.2017 20:08	9,72		9,66	
11.06.2017 20:08	9,71		9,66	
11.06.2017 20:09	9,72		9,66	
11.06.2017 20:09	9,71		9,65	
11.06.2017 20:10	9,72		9,65	
11.06.2017 20:10	9,72		9,66	
11.06.2017 20:11	9,72		9,66	
11.06.2017 20:11	9,72		9,66	
11.06.2017 20:12	9,72		9,66	
11.06.2017 20:12	9,73		9,66	
11.06.2017 20:13	9,73		9,66	
11.06.2017 20:13	9,73		9,66	
11.06.2017 20:14	9,72		9,66	
11.06.2017 20:14	9,73		9,66	
11.06.2017 20:15	9,73		9,66	
11.06.2017 20:15	9,73		9,67	
11.06.2017 20:16	9,73		9,66	
11.06.2017 20:16	9,74		9,66	
11.06.2017 20:17	9,74		9,66	
11.06.2017 20:17	9,74		9,67	
11.06.2017 20:18	9,74		9,66	
11.06.2017 20:18	9,73		9,67	
11.06.2017 20:19	9,74		9,66	
11.06.2017 20:19	9,74		9,67	
11.06.2017 20:20	9,74		9,66	
11.06.2017 20:20	9,74		9,67	
11.06.2017 20:21	9,74		9,67	
11.06.2017 20:21	9,74		9,67	
11.06.2017 20:22	9,75		9,67	
11.06.2017 20:22	9,75		9,67	
11.06.2017 20:23	9,74		9,67	
11.06.2017 20:23	9,74		9,66	
11.06.2017 20:24	9,75		9,66	
11.06.2017 20:24	9,75		9,68	
11.06.2017 20:25	9,76		9,72	
11.06.2017 20:25	9,76		9,67	
11.06.2017 20:26	9,76		9,68	
11.06.2017 20:26	9,75		9,68	
11.06.2017 20:27	9,76		9,67	
11.06.2017 20:27	9,76		9,68	
11.06.2017 20:28	9,76		9,68	
11.06.2017 20:28	9,76		9,68	
11.06.2017 20:29	9,76		9,68	
11.06.2017 20:29	9,76		9,69	
11.06.2017 20:30	9,76		9,68	
11.06.2017 20:30	9,77		9,68	
11.06.2017 20:31	9,77		9,69	
11.06.2017 20:31	9,77		9,69	
11.06.2017 20:32	9,77		9,69	
11.06.2017 20:32	9,78		9,69	
11.06.2017 20:33	9,77		9,68	
11.06.2017 20:33	9,78		9,69	
11.06.2017 20:34	9,78		9,69	
11.06.2017 20:34	9,78		9,69	
11.06.2017 20:35	9,78		9,68	
11.06.2017 20:35	9,78		9,69	
11.06.2017 20:36	9,78		9,69	
11.06.2017 20:36	9,79		9,69	
11.06.2017 20:37	9,79		9,69	
11.06.2017 20:37	9,78		9,69	
11.06.2017 20:38	9,78		9,69	
11.06.2017 20:38	9,79		9,69	
11.06.2017 20:39	9,79		9,69	
11.06.2017 20:39	9,79		9,69	
11.06.2017 20:40	9,78		9,69	
11.06.2017 20:40	9,79		9,69	
11.06.2017 20:41	9,79		9,69	
11.06.2017 20:41	9,79		9,69	
11.06.2017 20:42	9,79		9,7	
11.06.2017 20:42	9,8		9,7	
11.06.2017 20:43	9,79		9,69	
11.06.2017 20:43	9,79		9,69	
11.06.2017 20:44	9,79		9,7	
11.06.2017 20:44	9,79		9,69	
11.06.2017 20:45	9,81		9,74	
11.06.2017 20:45	9,8		9,7	
11.06.2017 20:46	9,79		9,7	
11.06.2017 20:46	9,8		9,7	
11.06.2017 20:47	9,79		9,7	
11.06.2017 20:47	9,79		9,7	
11.06.2017 20:48	9,79		9,71	
11.06.2017 20:48	9,79		9,7	
11.06.2017 20:49	9,79		9,7	
11.06.2017 20:49	9,79		9,71	
11.06.2017 20:50	9,79		9,71	
11.06.2017 20:50	9,79		9,7	
11.06.2017 20:51	9,78		9,71	
11.06.2017 20:51	9,79		9,71	
11.06.2017 20:52	9,79		9,71	
11.06.2017 20:52	9,78		9,71	
11.06.2017 20:53	9,79		9,71	
11.06.2017 20:53	9,77		9,71	
11.06.2017 20:54	9,77		9,71	
11.06.2017 20:54	9,77		9,71	
11.06.2017 20:55	9,77		9,71	
11.06.2017 20:55	9,77		9,71	
11.06.2017 20:56	9,77		9,71	
11.06.2017 20:56	9,77		9,71	
11.06.2017 20:57	9,77		9,72	
11.06.2017 20:57	9,77		9,71	
11.06.2017 20:58	9,77		9,71	
11.06.2017 20:58	9,77		9,72	
11.06.2017 20:59	9,76		9,71	
11.06.2017 20:59	9,77		9,72	
11.06.2017 21:00	9,76		9,71	
11.06.2017 21:00	9,77		9,71	
11.06.2017 21:01	9,76		9,72	
11.06.2017 21:01	9,76		9,72	
11.06.2017 21:02	9,76		9,72	
11.06.2017 21:02	9,76		9,72	
11.06.2017 21:03	9,76		9,71	
11.06.2017 21:03	9,76		9,71	
11.06.2017 21:04	9,75		9,71	
11.06.2017 21:04	9,75		9,72	
11.06.2017 21:05	9,74		9,64	
11.06.2017 21:05	9,75		9,73	
11.06.2017 21:06	9,75		9,71	
11.06.2017 21:06	9,76		9,72	
11.06.2017 21:07	9,75		9,72	
11.06.2017 21:07	9,75		9,72	
11.06.2017 21:08	9,75		9,72	
11.06.2017 21:08	9,75		9,72	
11.06.2017 21:09	9,75		9,72	
11.06.2017 21:09	9,75		9,72	
11.06.2017 21:10	9,75		9,72	
11.06.2017 21:10	9,75		9,72	
11.06.2017 21:11	9,76		9,71	
11.06.2017 21:11	9,76		9,72	
11.06.2017 21:12	9,76		9,71	
11.06.2017 21:12	9,75		9,72	
11.06.2017 21:13	9,75		9,72	
11.06.2017 21:13	9,76		9,72	
11.06.2017 21:14	9,75		9,71	
11.06.2017 21:14	9,76		9,72	
11.06.2017 21:15	9,76		9,72	
11.06.2017 21:15	9,75		9,72	
11.06.2017 21:16	9,76		9,72	
11.06.2017 21:16	9,75		9,72	
11.06.2017 21:17	9,76		9,72	
11.06.2017 21:17	9,75		9,72	
11.06.2017 21:18	9,76		9,72	
11.06.2017 21:18	9,76		9,72	
11.06.2017 21:19	9,76		9,71	
11.06.2017 21:19	9,76		9,72	
11.06.2017 21:20	9,75		9,72	
11.06.2017 21:20	9,76		9,72	
11.06.2017 21:21	9,76		9,72	
11.06.2017 21:21	9,75		9,72	
11.06.2017 21:22	9,76		9,72	
11.06.2017 21:22	9,76		9,72	
11.06.2017 21:23	9,76		9,72	
11.06.2017 21:23	9,76		9,72	
11.06.2017 21:24	9,76		9,72	
11.06.2017 21:24	9,76		9,72	
11.06.2017 21:25	9,75		9,67	
11.06.2017 21:25	9,76		9,72	
11.06.2017 21:26	9,77		9,72	
11.06.2017 21:26	9,77		9,72	
11.06.2017 21:27	9,77		9,72	
11.06.2017 21:27	9,77		9,72	
11.06.2017 21:28	9,77		9,72	
11.06.2017 21:28	9,77		9,72	
11.06.2017 21:29	9,77		9,72	
11.06.2017 21:29	9,77		9,72	
11.06.2017 21:30	9,78		9,72	
11.06.2017 21:30	9,77		9,72	
11.06.2017 21:31	9,78		9,72	
11.06.2017 21:31	9,78		9,72	
11.06.2017 21:32	9,78		9,72	
11.06.2017 21:32	9,77		9,72	
11.06.2017 21:33	9,77		9,72	
11.06.2017 21:33	9,78		9,72	
11.06.2017 21:34	9,78		9,72	
11.06.2017 21:34	9,78		9,72	
11.06.2017 21:35	9,78		9,72	
11.06.2017 21:35	9,78		9,72	
11.06.2017 21:36	9,78		9,72	
11.06.2017 21:36	9,78		9,72	
11.06.2017 21:37	9,78		9,72	
11.06.2017 21:37	9,78		9,72	
11.06.2017 21:38	9,78		9,72	
11.06.2017 21:38	9,79		9,72	
11.06.2017 21:39	9,78		9,72	
11.06.2017 21:39	9,79		9,73	
11.06.2017 21:40	9,78		9,72	
11.06.2017 21:40	9,78		9,72	
11.06.2017 21:41	9,79		9,73	
11.06.2017 21:41	9,79		9,72	
11.06.2017 21:42	9,79		9,73	
11.06.2017 21:42	9,8		9,72	
11.06.2017 21:43	9,79		9,73	
11.06.2017 21:43	9,8		9,73	
11.06.2017 21:44	9,79		9,72	
11.06.2017 21:44	9,8		9,73	
11.06.2017 21:45	9,81		9,71	
11.06.2017 21:45	9,79		9,71	
11.06.2017 21:46	9,8		9,73	
11.06.2017 21:46	9,79		9,73	
11.06.2017 21:47	9,8		9,73	
11.06.2017 21:47	9,8		9,73	
11.06.2017 21:48	9,81		9,73	
11.06.2017 21:48	9,81		9,72	
11.06.2017 21:49	9,81		9,73	
11.06.2017 21:49	9,81		9,73	
11.06.2017 21:50	9,81		9,73	
11.06.2017 21:50	9,81		9,73	
11.06.2017 21:51	9,81		9,73	
11.06.2017 21:51	9,81		9,74	
11.06.2017 21:52	9,81		9,74	
11.06.2017 21:52	9,82		9,74	
11.06.2017 21:53	9,81		9,74	
11.06.2017 21:53	9,81		9,74	
11.06.2017 21:54	9,82		9,74	
11.06.2017 21:54	9,81		9,74	
11.06.2017 21:55	9,82		9,74	
11.06.2017 21:55	9,82		9,74	
11.06.2017 21:56	9,82		9,74	
11.06.2017 21:56	9,82		9,75	
11.06.2017 21:57	9,82		9,75	
11.06.2017 21:57	9,82		9,75	
11.06.2017 21:58	9,83		9,74	
11.06.2017 21:58	9,82		9,75	
11.06.2017 21:59	9,83		9,75	
11.06.2017 21:59	9,83		9,75	
11.06.2017 22:00	9,83		9,74	
11.06.2017 22:00	9,83		9,75	
11.06.2017 22:01	9,84		9,75	
11.06.2017 22:01	9,84		9,75	
11.06.2017 22:02	9,84		9,75	
11.06.2017 22:02	9,84		9,75	
